Report Key,Entry Key,Report Name,Report ID,Transaction Date [Old],Transaction Date,Sent for Payment Date,Employee ID,Department Code,Department,Project Code,Legal Entity (Employee profile),Expense Type,Purpose,Vendor,Payment Type,Credit Card Account Key,Last Four Account Digits,Approved Amount (USD),Reporting Currency,Expense Amount (transaction currency),Transaction Currency,Approved Amount,Reimbursement Currency,Account Code 1,HCP Attendee,Exception Text,Month and Year,Cost Centre Lookup,GL Account,,
74318,887587,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 22, 2024 12:00:00 AM","Oct 22, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Hotel,Flights for VG SAP cutover planning,CLAYTON HOTEL BURLINGT,Bank of America Corporate Card,3052,9796,151.86,USD,136.89,EUR,116.98,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
74318,887588,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 23, 2024 12:00:00 AM","Oct 23, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Hotel,Flights for VG SAP cutover planning,CLAYTON HOTEL BURLINGT,Bank of America Corporate Card,3052,9796,147.38,USD,132.84,EUR,113.51,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
74741,887609,ERP Hardware Setup - VG,479A04883767476B9334,"Oct 28, 2024 12:00:00 AM","Oct 28, 2024","Nov 4, 2024 12:00:00 AM",6777,65130,65130,,3115,Taxi,VG SAP Hardware Setup,SumUp   Limousine Firs,Bank of America Corporate Card,3888,147,475.92,USD,429,EUR,367.25,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
73950,897894,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 21, 2024 12:00:00 AM","Oct 21, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Hotel,Harmony UAT VG,HOTEL CRUISE,Bank of America Corporate Card,2969,5585,151.71,USD,136,EUR,116.23,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
73950,897895,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 22, 2024 12:00:00 AM","Oct 22, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Hotel,Harmony UAT VG,HOTEL CRUISE,Bank of America Corporate Card,2969,5585,169.75,USD,153,EUR,130.76,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
73950,897896,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 23, 2024 12:00:00 AM","Oct 23, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Hotel,Harmony UAT VG,HOTEL CRUISE,Bank of America Corporate Card,2969,5585,198.63,USD,179,EUR,152.99,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
73950,897897,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 23, 2024 12:00:00 AM","Oct 23, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Hotel Tax,Harmony UAT VG,HOTEL CRUISE,Bank of America Corporate Card,2969,5585,19.97,USD,18,EUR,15.38,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
68215,792340,LIMS Go Live in Villa Guardia,B4538FA96F2940F190AB,"Aug 21, 2024 12:00:00 AM","Aug 21, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Airfare,LIMS Go Live in Villa Guardia,EasyJet,Bank of America Corporate Card,2967,3449,676.95,USD,519.49,GBP,519.49,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
68215,792985,LIMS Go Live in Villa Guardia,B4538FA96F2940F190AB,"Aug 21, 2024 12:00:00 AM","Aug 21, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Agency Booking Fees,LIMS Go Live in Villa Guardia,THE TRAVE 451725577,Bank of America Corporate Card,2967,3449,5.00,USD,3.84,GBP,3.84,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
68215,793041,LIMS Go Live in Villa Guardia,B4538FA96F2940F190AB,"Aug 21, 2024 12:00:00 AM","Aug 21, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Agency Booking Fees,LIMS Go Live in Villa Guardia,THE TRAVE 451725577,Bank of America Corporate Card,2967,3449,5.75,USD,4.41,GBP,4.41,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
68215,793057,LIMS Go Live in Villa Guardia,B4538FA96F2940F190AB,"Aug 21, 2024 12:00:00 AM","Aug 21, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Agency Booking Fees,LIMS Go Live in Villa Guardia,THE TRAVE 451725577,Bank of America Corporate Card,2967,3449,10.42,USD,8,GBP,8,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
68215,793559,LIMS Go Live in Villa Guardia,B4538FA96F2940F190AB,"Aug 25, 2024 12:00:00 AM","Aug 25, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Train,LIMS Go Live in Villa Guardia,SE BROADSTAIRS TO,Bank of America Corporate Card,2967,3449,91.04,USD,68.9,GBP,68.9,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
68215,793560,LIMS Go Live in Villa Guardia,B4538FA96F2940F190AB,"Aug 25, 2024 12:00:00 AM","Aug 25, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Employee Meal - Lunch,LIMS Go Live in Villa Guardia,PRET A MANGER,Bank of America Corporate Card,2967,3449,13.74,USD,10.4,GBP,10.4,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
68215,794774,LIMS Go Live in Villa Guardia,B4538FA96F2940F190AB,"Aug 22, 2024 12:00:00 AM","Aug 22, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Agency Booking Fees,LIMS Go Live in Villa Guardia,THE TRAVE 412274259,Bank of America Corporate Card,2967,3449,10.80,USD,8.25,GBP,8.25,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
68215,796066,LIMS Go Live in Villa Guardia,B4538FA96F2940F190AB,"Aug 28, 2024 12:00:00 AM","Aug 28, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Employee Meal - Dinner,LIMS Go Live in Villa Guardia,M&S SIMPLY FOOD - SSP,Bank of America Corporate Card,2967,3449,8.09,USD,6.1,GBP,6.1,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
69213,805650,Tech Ops Summit 2024,36625BF45FB44EAF8B79,"Sep 5, 2024 12:00:00 AM","Sep 5, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Airfare,Tech Ops Summit 2024,British Airways,Bank of America Corporate Card,2967,3449,55.08,USD,41.9,GBP,41.9,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
69213,805695,Tech Ops Summit 2024,36625BF45FB44EAF8B79,"Sep 5, 2024 12:00:00 AM","Sep 5, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Airfare,Tech Ops Summit 2024,British Airways,Bank of America Corporate Card,2967,3449,78.88,USD,60,GBP,60,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
69213,805762,Tech Ops Summit 2024,36625BF45FB44EAF8B79,"Sep 4, 2024 12:00:00 AM","Sep 4, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Agency Booking Fees,Tech Ops Summit 2024,THE TRAVE 481707200,Bank of America Corporate Card,2967,3449,32.91,USD,25.1,GBP,25.1,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
69213,807125,Tech Ops Summit 2024,36625BF45FB44EAF8B79,"Sep 9, 2024 12:00:00 AM","Sep 9, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Train,Tech Ops Summit 2024,SE BROADSTAIRS TO,Bank of America Corporate Card,2967,3449,71.46,USD,54.4,GBP,54.4,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
69213,807168,Tech Ops Summit 2024,36625BF45FB44EAF8B79,"Sep 9, 2024 12:00:00 AM","Sep 9, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Employee Meal - Lunch,Tech Ops Summit 2024,LOVE COFFEE,Bank of America Corporate Card,2967,3449,11.62,USD,8.85,GBP,8.85,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
69213,807446,Tech Ops Summit 2024,36625BF45FB44EAF8B79,"Sep 9, 2024 12:00:00 AM","Sep 9, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Train,Tech Ops Summit 2024,DLR,Bank of America Corporate Card,2967,3449,8.80,USD,6.7,GBP,6.7,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
69213,809542,Tech Ops Summit 2024,36625BF45FB44EAF8B79,"Sep 9, 2024 12:00:00 AM","Sep 9, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Train,Tech Ops Summit 2024,DOCKLANDS LIGHT RA,Bank of America Corporate Card,2967,3449,8.80,USD,6.7,GBP,6.7,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
73950,866163,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 14, 2024 12:00:00 AM","Oct 14, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Airfare,Harmony UAT support,EasyJet,Bank of America Corporate Card,2969,5585,458.65,USD,351.38,GBP,351.38,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
74049,867579,October Expenses (01/10/2024),139F6E09948642E6A334,"Oct 14, 2024 12:00:00 AM","Oct 14, 2024","Nov 14, 2024 12:00:00 AM",7138,65130,65130,,3115,Agency Booking Fees,F2F Meeting IS BPS Cambridge,THE TRAVE 412349907,Bank of America Corporate Card,3559,6728,5.64,USD,4.32,GBP,4.32,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
73950,870364,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 15, 2024 12:00:00 AM","Oct 15, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Agency Booking Fees,Harmony VG,THE TRAVE 441703997,Bank of America Corporate Card,2969,5585,6.43,USD,4.92,GBP,4.92,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
73950,870439,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 15, 2024 12:00:00 AM","Oct 15, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Agency Booking Fees,Harmony VG,THE TRAVE 441703881,Bank of America Corporate Card,2969,5585,5.64,USD,4.32,GBP,4.32,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
73950,870461,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 15, 2024 12:00:00 AM","Oct 15, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Agency Booking Fees,Harmony VG,THE TRAVE 441703997,Bank of America Corporate Card,2969,5585,4.35,USD,3.33,GBP,3.33,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
73950,870482,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 15, 2024 12:00:00 AM","Oct 15, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Agency Booking Fees,Harmony VG,THE TRAVE 441703997,Bank of America Corporate Card,2969,5585,0.25,USD,0.19,GBP,0.19,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
73950,870509,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 15, 2024 12:00:00 AM","Oct 15, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Agency Booking Fees,Harmony VG,THE TRAVE 441703997,Bank of America Corporate Card,2969,5585,10.45,USD,8,GBP,8,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
74318,872088,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 17, 2024 12:00:00 AM","Oct 17, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Airfare,Dublin BOD,British Airways,Bank of America Corporate Card,3052,9796,381.89,USD,294.02,GBP,294.02,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
74318,872089,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 16, 2024 12:00:00 AM","Oct 16, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Parking,Dublin BOD,MANCHESTER AIRPORT,Bank of America Corporate Card,3052,9796,7.19,USD,5.5,GBP,5.5,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
74318,872090,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 16, 2024 12:00:00 AM","Oct 16, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Agency Booking Fees,Dublin BOD,THE TRAVE 421919189,Bank of America Corporate Card,3052,9796,6.12,USD,4.68,GBP,4.68,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
74318,872091,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 16, 2024 12:00:00 AM","Oct 16, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Agency Booking Fees,Dublin BOD,THE TRAVE 421919189,Bank of America Corporate Card,3052,9796,4.67,USD,3.57,GBP,3.57,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
74318,872092,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 8, 2024 12:00:00 AM","Oct 8, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Agency Booking Fees,Dublin BOD,THE TRAVE 491776866,Bank of America Corporate Card,3052,9796,5.65,USD,4.32,GBP,4.32,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
73950,875406,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 21, 2024 12:00:00 AM","Oct 21, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Taxi,Harmony UAT support,SumUp   Christopher Wi,Bank of America Corporate Card,2969,5585,156.63,USD,120,GBP,120,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
69213,877836,Tech Ops Summit 2024,36625BF45FB44EAF8B79,"Aug 26, 2024 12:00:00 AM","Aug 26, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Airfare,Tech Ops Summit 2024,British Airways,Bank of America Corporate Card,2967,3449,254.18,USD,192.39,GBP,192.39,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
68215,877837,LIMS Go Live in Villa Guardia,B4538FA96F2940F190AB,"Aug 21, 2024 12:00:00 AM","Aug 21, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Agency Booking Fees,LIMS Go Live in Villa Guardia,THE TRAVE 451725577,Bank of America Corporate Card,2967,3449,0.25,USD,0.19,GBP,0.19,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
69213,877923,Tech Ops Summit 2024,36625BF45FB44EAF8B79,"Sep 9, 2024 12:00:00 AM","Sep 9, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Hotel,Tech Ops Summit 2024,CLAYTON HOTEL BURLINGT,Bank of America Corporate Card,2967,3449,263.54,USD,200.63,GBP,200.63,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
69213,877925,Tech Ops Summit 2024,36625BF45FB44EAF8B79,"Sep 12, 2024 12:00:00 AM","Sep 12, 2024","Nov 4, 2024 12:00:00 AM",6332,65130,65130,,3115,Train,Tech Ops Summit 2024,DOCKLANDS LIGHT RA,Bank of America Corporate Card,2967,3449,8.74,USD,6.7,GBP,6.7,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
74741,878324,ERP Hardware Setup - VG,479A04883767476B9334,"Oct 21, 2024 12:00:00 AM","Oct 21, 2024","Nov 4, 2024 12:00:00 AM",6777,65130,65130,,3115,Employee Meal - Lunch,ERP Project - Hardware setup,STARBUCKS GATWICK,Bank of America Corporate Card,3888,147,10.83,USD,8.3,GBP,8.3,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
74741,878325,ERP Hardware Setup - VG,479A04883767476B9334,"Oct 21, 2024 12:00:00 AM","Oct 21, 2024","Nov 4, 2024 12:00:00 AM",6777,65130,65130,,3115,Employee Meal - Lunch,ERP Project - Hardware setup,Greggs Plc,Bank of America Corporate Card,3888,147,9.07,USD,6.95,GBP,6.95,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
74741,878326,ERP Hardware Setup - VG,479A04883767476B9334,"Oct 21, 2024 12:00:00 AM","Oct 21, 2024","Nov 4, 2024 12:00:00 AM",6777,65130,65130,,3115,Employee Meal - Snacks,ERP Project - Hardware setup,WH Smith Gatwick South,Bank of America Corporate Card,3888,147,3.90,USD,2.99,GBP,2.99,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
74741,878327,ERP Hardware Setup - VG,479A04883767476B9334,"Oct 17, 2024 12:00:00 AM","Oct 17, 2024","Nov 4, 2024 12:00:00 AM",6777,65130,65130,,3115,Agency Booking Fees,VG SAP Hardware Setup,THE TRAVE 431963159,Bank of America Corporate Card,3888,147,0.25,USD,0.19,GBP,0.19,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
74741,878328,ERP Hardware Setup - VG,479A04883767476B9334,"Oct 17, 2024 12:00:00 AM","Oct 17, 2024","Nov 4, 2024 12:00:00 AM",6777,65130,65130,,3115,Agency Booking Fees,VG SAP Hardware Setup,THE TRAVE 431963159,Bank of America Corporate Card,3888,147,10.39,USD,8,GBP,8,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
74741,878329,ERP Hardware Setup - VG,479A04883767476B9334,"Oct 17, 2024 12:00:00 AM","Oct 17, 2024","Nov 4, 2024 12:00:00 AM",6777,65130,65130,,3115,Agency Booking Fees,VG SAP Hardware Setup,THE TRAVE 431963159,Bank of America Corporate Card,3888,147,5.69,USD,4.38,GBP,4.38,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
74741,878330,ERP Hardware Setup - VG,479A04883767476B9334,"Oct 17, 2024 12:00:00 AM","Oct 17, 2024","Nov 4, 2024 12:00:00 AM",6777,65130,65130,,3115,Airfare,VG SAP Hardware Setup,EASYJETK8 K8BBSKD,Bank of America Corporate Card,3888,147,357.03,USD,274.88,GBP,274.88,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
74741,878331,ERP Hardware Setup - VG,479A04883767476B9334,"Oct 17, 2024 12:00:00 AM","Oct 17, 2024","Nov 4, 2024 12:00:00 AM",6777,65130,65130,,3115,Agency Booking Fees,VG SAP Hardware Setup,THE TRAVE 431963159,Bank of America Corporate Card,3888,147,5.03,USD,3.87,GBP,3.87,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
74741,882961,ERP Hardware Setup - VG,479A04883767476B9334,"Oct 24, 2024 12:00:00 AM","Oct 24, 2024","Nov 4, 2024 12:00:00 AM",6777,65130,65130,,3115,Taxi,VG SAP Hardware Setup,Zettle_ ECLIPSE TAXIS,Bank of America Corporate Card,3888,147,180.76,USD,140,GBP,140,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
74318,884945,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 23, 2024 12:00:00 AM","Oct 23, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Agency Booking Fees,Dublin BOD,THE TRAVE 441715434,Bank of America Corporate Card,3052,9796,4.67,USD,3.6,GBP,3.6,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
74318,884947,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 22, 2024 12:00:00 AM","Oct 22, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Employee Meal - Dinner,Dublin BOD,PRET A MANGER,Bank of America Corporate Card,3052,9796,4.80,USD,3.7,GBP,3.7,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
74318,884950,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 21, 2024 12:00:00 AM","Oct 21, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Train,Commercial EU in London,Trainline,Bank of America Corporate Card,3052,9796,201.74,USD,154.56,GBP,154.56,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
74318,884952,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 19, 2024 12:00:00 AM","Oct 19, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Airfare,Flights for VG SAP cutover planning,British Airways,Bank of America Corporate Card,3052,9796,324.03,USD,248.27,GBP,248.27,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
74318,884953,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 18, 2024 12:00:00 AM","Oct 18, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Agency Booking Fees,Dublin BOD,THE TRAVE 421922472,Bank of America Corporate Card,3052,9796,10.74,USD,8.25,GBP,8.25,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
74318,884954,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 17, 2024 12:00:00 AM","Oct 17, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Agency Booking Fees,Dublin BOD,THE TRAVE 412354976,Bank of America Corporate Card,3052,9796,5.61,USD,4.32,GBP,4.32,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
74318,887480,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 25, 2024 12:00:00 AM","Oct 25, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Train,Train for Cambridge team meeting,Trainline,Bank of America Corporate Card,3052,9796,267.55,USD,206.25,GBP,206.25,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
74318,887481,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 28, 2024 12:00:00 AM","Oct 28, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Taxi,Flights for VG SAP cutover planning,SumUp   Chris hildige,Bank of America Corporate Card,3052,9796,16.85,USD,13,GBP,13,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
75260,887605,Team Meeting 29-Oct-24/30-Oct-24,6C84F5AD23CA4DDDB4A8,"Oct 22, 2024 12:00:00 AM","Oct 22, 2024","Nov 4, 2024 12:00:00 AM",6360,65130,65130,,3115,Agency Booking Fees,Overnight stay for team meeting,THE TRAVE 481784452,Bank of America Corporate Card,3899,5792,5.61,USD,4.32,GBP,4.32,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
75260,887608,Team Meeting 29-Oct-24/30-Oct-24,6C84F5AD23CA4DDDB4A8,"Oct 29, 2024 12:00:00 AM","Oct 29, 2024","Nov 4, 2024 12:00:00 AM",6360,65130,65130,,3115,Employee Meal - Dinner,Overnight stay for team meeting,KFC,Personal Card/Cash,,,12.95,USD,9.99,GBP,9.99,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
75260,889394,Team Meeting 29-Oct-24/30-Oct-24,6C84F5AD23CA4DDDB4A8,"Oct 29, 2024 12:00:00 AM","Oct 29, 2024","Nov 4, 2024 12:00:00 AM",6360,65130,65130,,3115,Hotel,Overnight stay for team meeting,Holiday Inn,Bank of America Corporate Card,3899,5792,143.01,USD,110.3,GBP,110.3,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
74318,889399,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 29, 2024 12:00:00 AM","Oct 29, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Employee Meal - Breakfast,Flights for VG SAP cutover planning,WELCOME BREAK-CORLEY S,Bank of America Corporate Card,3052,9796,5.19,USD,4,GBP,4,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
74318,889400,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 29, 2024 12:00:00 AM","Oct 29, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Business Meal - Dinner,Flights for VG SAP cutover planning,SQ  CUBA LIBRE,Bank of America Corporate Card,3052,9796,418.75,USD,322.97,GBP,322.97,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
73950,890065,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 30, 2024 12:00:00 AM","Oct 30, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Employee Meal - Dinner,Cambridge F2F,The Wheatsheaf Pub an,Bank of America Corporate Card,2969,5585,78.26,USD,60.13,GBP,60.13,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
74318,894656,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 29, 2024 12:00:00 AM","Oct 29, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Tolls/Road Charges,Flights for VG SAP cutover planning,M6 TOLL,Bank of America Corporate Card,3052,9796,12.58,USD,9.7,GBP,9.7,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
74318,894657,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 29, 2024 12:00:00 AM","Oct 29, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Fuel,Flights for VG SAP cutover planning,FRODSHAM,Bank of America Corporate Card,3052,9796,47.09,USD,36.32,GBP,36.32,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
74318,894658,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 30, 2024 12:00:00 AM","Oct 30, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Parking,Flights for VG SAP cutover planning,QUEEN ANNE TERRACE CAR,Bank of America Corporate Card,3052,9796,4.42,USD,3.4,GBP,3.4,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
74318,894660,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 31, 2024 12:00:00 AM","Oct 31, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Fuel,Flights for VG SAP cutover planning,SHELL THRAPSTN 127,Bank of America Corporate Card,3052,9796,83.28,USD,64.27,GBP,64.27,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
